epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
551,11891.8,0.62309,0.38045,0.95406,0.96723,0.91766,0.95249,0.82308,0.70618,0.3917,0.95605,0.004555,0.004555,0.004555
552,11914.4,0.63059,0.38382,0.95705,0.96844,0.91882,0.95253,0.82373,0.70629,0.3914,0.95601,0.0045451,0.0045451,0.0045451
553,11936.8,0.62164,0.3778,0.95488,0.96845,0.91899,0.95257,0.8237,0.70631,0.39138,0.95593,0.0045352,0.0045352,0.0045352
554,11959.1,0.62213,0.38545,0.9588,0.96689,0.91766,0.95247,0.8231,0.70637,0.39164,0.95617,0.0045253,0.0045253,0.0045253
555,11982.1,0.62239,0.37634,0.96043,0.96693,0.91906,0.95253,0.82325,0.7063,0.39114,0.95618,0.0045154,0.0045154,0.0045154
556,12004.5,0.62566,0.38153,0.96357,0.96689,0.91766,0.95255,0.82291,0.70546,0.39152,0.95581,0.0045055,0.0045055,0.0045055
557,12026.8,0.62557,0.38064,0.95891,0.96814,0.91916,0.9523,0.82287,0.70496,0.39173,0.95568,0.0044956,0.0044956,0.0044956
558,12049.6,0.62079,0.37627,0.95603,0.96693,0.91929,0.95236,0.82338,0.70564,0.39051,0.95606,0.0044857,0.0044857,0.0044857
559,12072.2,0.62039,0.37835,0.9559,0.96695,0.91985,0.9524,0.82359,0.70538,0.39158,0.95609,0.0044758,0.0044758,0.0044758
560,12094.3,0.62202,0.37694,0.96312,0.96695,0.91963,0.95247,0.82225,0.70508,0.39132,0.95616,0.0044659,0.0044659,0.0044659
561,12116.7,0.61613,0.37687,0.96114,0.96695,0.9199,0.95251,0.8236,0.7054,0.39211,0.95648,0.004456,0.004456,0.004456
562,12138.5,0.61262,0.36994,0.95765,0.96715,0.91916,0.95252,0.82375,0.70563,0.39201,0.95658,0.0044461,0.0044461,0.0044461
563,12160.6,0.60655,0.37029,0.95962,0.96694,0.91933,0.95251,0.82364,0.70592,0.39229,0.95674,0.0044362,0.0044362,0.0044362
564,12182.7,0.62528,0.39514,0.96643,0.96694,0.91945,0.95252,0.82346,0.70575,0.39282,0.95667,0.0044263,0.0044263,0.0044263
565,12205.2,0.62668,0.38311,0.9594,0.96694,0.9196,0.95255,0.82349,0.70546,0.39205,0.95644,0.0044164,0.0044164,0.0044164
566,12226.8,0.61247,0.36991,0.95545,0.96694,0.91954,0.95257,0.82327,0.7055,0.3924,0.95668,0.0044065,0.0044065,0.0044065
567,12248.4,0.61163,0.37346,0.954,0.96696,0.91998,0.95261,0.82369,0.70593,0.39268,0.95696,0.0043966,0.0043966,0.0043966
568,12269.9,0.61879,0.3762,0.95342,0.96695,0.91982,0.95254,0.82373,0.70496,0.39154,0.95638,0.0043867,0.0043867,0.0043867
569,12291.7,0.60939,0.37557,0.95364,0.96694,0.92216,0.95262,0.82404,0.70485,0.39216,0.95619,0.0043768,0.0043768,0.0043768
570,12313.4,0.61147,0.37644,0.95846,0.96614,0.92216,0.95273,0.82462,0.70466,0.39207,0.95636,0.0043669,0.0043669,0.0043669
571,12335.1,0.61071,0.37137,0.94711,0.96701,0.9214,0.95268,0.82421,0.70452,0.39162,0.95632,0.004357,0.004357,0.004357
572,12356.5,0.60433,0.37471,0.95267,0.96696,0.91992,0.9527,0.82458,0.70451,0.39167,0.95634,0.0043471,0.0043471,0.0043471
573,12378.2,0.61103,0.37588,0.95742,0.96696,0.91992,0.9527,0.82454,0.70454,0.39189,0.95637,0.0043372,0.0043372,0.0043372
574,12399.7,0.60764,0.36353,0.95026,0.967,0.92131,0.9528,0.82455,0.70492,0.39185,0.95637,0.0043273,0.0043273,0.0043273
575,12421.3,0.61542,0.3829,0.9565,0.96573,0.92216,0.95279,0.82464,0.70496,0.39085,0.95644,0.0043174,0.0043174,0.0043174
576,12442.9,0.60459,0.36782,0.95226,0.95989,0.92216,0.95282,0.82497,0.70479,0.39096,0.95637,0.0043075,0.0043075,0.0043075
577,12464.5,0.61335,0.37641,0.95844,0.95951,0.92232,0.95284,0.82588,0.70459,0.39181,0.95632,0.0042976,0.0042976,0.0042976
578,12486.2,0.61948,0.38144,0.95929,0.9595,0.92223,0.95302,0.82581,0.70472,0.39199,0.95641,0.0042877,0.0042877,0.0042877
579,12507.7,0.61484,0.3744,0.95776,0.96091,0.92216,0.95298,0.82524,0.70434,0.39255,0.9565,0.0042778,0.0042778,0.0042778
580,12529.1,0.607,0.37255,0.95523,0.95951,0.92231,0.95295,0.82519,0.70518,0.39228,0.95677,0.0042679,0.0042679,0.0042679
581,12551,0.61764,0.37424,0.963,0.96065,0.92216,0.95262,0.82484,0.70489,0.39339,0.95678,0.004258,0.004258,0.004258
582,12572.7,0.60861,0.37078,0.96093,0.96065,0.92216,0.95232,0.82499,0.70482,0.39271,0.95669,0.0042481,0.0042481,0.0042481
583,12594.2,0.60033,0.36735,0.95367,0.95983,0.92216,0.95236,0.82519,0.70463,0.3932,0.95681,0.0042382,0.0042382,0.0042382
584,12615.6,0.60941,0.38053,0.95632,0.95998,0.92216,0.95232,0.82469,0.70472,0.39366,0.95678,0.0042283,0.0042283,0.0042283
585,12637,0.60057,0.36402,0.95218,0.96005,0.92216,0.95237,0.82409,0.70555,0.39384,0.95701,0.0042184,0.0042184,0.0042184
586,12658.2,0.60151,0.3702,0.95729,0.95994,0.92216,0.95254,0.82477,0.70543,0.39484,0.95693,0.0042085,0.0042085,0.0042085
587,12679.7,0.60121,0.3694,0.94658,0.96026,0.92216,0.95255,0.82536,0.70528,0.39438,0.95698,0.0041986,0.0041986,0.0041986
588,12701.2,0.61214,0.37275,0.95462,0.96074,0.92216,0.95259,0.82528,0.70548,0.39366,0.95698,0.0041887,0.0041887,0.0041887
589,12723.2,0.61366,0.37474,0.95017,0.96058,0.92216,0.95259,0.825,0.70544,0.39322,0.95711,0.0041788,0.0041788,0.0041788
590,12744.8,0.60479,0.36798,0.94667,0.95951,0.92243,0.95257,0.82503,0.70579,0.39406,0.95738,0.0041689,0.0041689,0.0041689
591,12766.4,0.60271,0.37001,0.94898,0.96319,0.92216,0.95255,0.82475,0.70616,0.39453,0.95758,0.004159,0.004159,0.004159
592,12788,0.5981,0.36047,0.94991,0.96303,0.92216,0.95255,0.82536,0.70567,0.39401,0.95763,0.0041491,0.0041491,0.0041491
593,12809.7,0.61012,0.3635,0.95233,0.9603,0.92216,0.95244,0.82518,0.70611,0.39466,0.95758,0.0041392,0.0041392,0.0041392
594,12831.6,0.60201,0.36288,0.9493,0.96058,0.92216,0.9524,0.82497,0.70576,0.39504,0.95776,0.0041293,0.0041293,0.0041293
595,12853.5,0.60166,0.3646,0.94882,0.96041,0.92216,0.95223,0.82471,0.70625,0.39455,0.95771,0.0041194,0.0041194,0.0041194
596,12875.4,0.60604,0.36783,0.94906,0.96444,0.91766,0.95222,0.82479,0.70665,0.39426,0.95791,0.0041095,0.0041095,0.0041095
597,12897.4,0.60881,0.373,0.95372,0.96065,0.92216,0.95178,0.82494,0.70647,0.39487,0.95807,0.0040996,0.0040996,0.0040996
598,12919.4,0.60251,0.36288,0.95373,0.96106,0.92216,0.95199,0.82486,0.70587,0.39482,0.95789,0.0040897,0.0040897,0.0040897
599,12940.7,0.59501,0.35705,0.94872,0.96443,0.91766,0.95155,0.82486,0.70569,0.39518,0.95767,0.0040798,0.0040798,0.0040798
600,12961.9,0.59242,0.36154,0.94893,0.96415,0.91766,0.95155,0.82499,0.70587,0.39549,0.95778,0.0040699,0.0040699,0.0040699
601,12983.2,0.5949,0.36187,0.94704,0.96385,0.91794,0.95254,0.82494,0.70617,0.39514,0.95766,0.00406,0.00406,0.00406
602,13004.4,0.6099,0.36801,0.95636,0.96386,0.91828,0.95245,0.82503,0.70538,0.39545,0.95753,0.0040501,0.0040501,0.0040501
603,13025.7,0.59659,0.35839,0.94404,0.96386,0.91823,0.95239,0.82526,0.70537,0.39558,0.95771,0.0040402,0.0040402,0.0040402
604,13046.9,0.59683,0.36415,0.95291,0.96386,0.91819,0.95247,0.82441,0.70527,0.39622,0.95766,0.0040303,0.0040303,0.0040303
605,13068.3,0.59919,0.3636,0.94965,0.96385,0.9181,0.95171,0.82423,0.70638,0.39626,0.958,0.0040204,0.0040204,0.0040204
606,13089.6,0.59663,0.36207,0.94605,0.95966,0.92216,0.95161,0.82423,0.70627,0.39657,0.95771,0.0040105,0.0040105,0.0040105
607,13111,0.60105,0.36296,0.9451,0.95903,0.92216,0.95156,0.8249,0.70623,0.39673,0.95765,0.0040006,0.0040006,0.0040006
608,13132.3,0.60437,0.35805,0.95008,0.95877,0.92365,0.95155,0.82449,0.706,0.39738,0.95762,0.0039907,0.0039907,0.0039907
609,13153.8,0.60695,0.36324,0.95097,0.96,0.92365,0.9514,0.82372,0.70598,0.39762,0.95763,0.0039808,0.0039808,0.0039808
610,13175.2,0.59826,0.36399,0.95086,0.95968,0.92365,0.95144,0.82408,0.7064,0.39738,0.95749,0.0039709,0.0039709,0.0039709
611,13196.6,0.59677,0.36192,0.95055,0.95703,0.92365,0.95139,0.82332,0.70557,0.39783,0.95709,0.003961,0.003961,0.003961
612,13218,0.59666,0.36214,0.94273,0.96013,0.92365,0.95136,0.82335,0.70571,0.39719,0.95738,0.0039511,0.0039511,0.0039511
613,13239.4,0.59712,0.35715,0.94646,0.95511,0.92371,0.95137,0.82404,0.70568,0.39595,0.95707,0.0039412,0.0039412,0.0039412
614,13260.9,0.60162,0.36029,0.94944,0.95511,0.92371,0.95132,0.82429,0.70561,0.39615,0.957,0.0039313,0.0039313,0.0039313
615,13282.3,0.5949,0.36627,0.94537,0.95557,0.92365,0.95129,0.82366,0.70523,0.39595,0.95684,0.0039214,0.0039214,0.0039214
616,13303.6,0.58481,0.35551,0.94197,0.95511,0.92367,0.95127,0.82393,0.70512,0.39518,0.95651,0.0039115,0.0039115,0.0039115
617,13325,0.60159,0.36382,0.9463,0.95527,0.92216,0.95117,0.82343,0.70438,0.39538,0.956,0.0039016,0.0039016,0.0039016
618,13346.4,0.5875,0.35389,0.94766,0.95527,0.92216,0.95109,0.8232,0.70406,0.39595,0.95577,0.0038917,0.0038917,0.0038917
619,13367.7,0.60485,0.36656,0.95062,0.95505,0.92243,0.95097,0.82337,0.7038,0.39504,0.95539,0.0038818,0.0038818,0.0038818
620,13389,0.59974,0.36343,0.9551,0.95505,0.92243,0.951,0.82326,0.70339,0.39579,0.95543,0.0038719,0.0038719,0.0038719
621,13410.4,0.5929,0.35688,0.95052,0.95505,0.92239,0.95097,0.82373,0.70394,0.395,0.95551,0.003862,0.003862,0.003862
622,13431.6,0.60075,0.36376,0.95083,0.95506,0.92255,0.95082,0.82404,0.70354,0.39517,0.95537,0.0038521,0.0038521,0.0038521
623,13452.8,0.58041,0.35312,0.93944,0.95505,0.92249,0.95074,0.82394,0.70303,0.39517,0.95525,0.0038422,0.0038422,0.0038422
624,13474,0.59088,0.35529,0.94767,0.95505,0.92239,0.95074,0.82402,0.70261,0.39562,0.955,0.0038323,0.0038323,0.0038323
625,13495.2,0.58204,0.35703,0.94172,0.95372,0.92559,0.95064,0.82431,0.70245,0.39524,0.95504,0.0038224,0.0038224,0.0038224
626,13516.4,0.58322,0.3544,0.9376,0.95372,0.92547,0.95071,0.82429,0.70277,0.39521,0.9551,0.0038125,0.0038125,0.0038125
627,13537.7,0.58471,0.34956,0.94506,0.95371,0.92535,0.95064,0.82483,0.70264,0.39551,0.95498,0.0038026,0.0038026,0.0038026
628,13558.9,0.5896,0.35821,0.95006,0.95372,0.92539,0.95061,0.82451,0.70236,0.39562,0.95509,0.0037927,0.0037927,0.0037927
629,13580.5,0.58289,0.35563,0.94504,0.95371,0.92538,0.95062,0.8252,0.70287,0.3958,0.95535,0.0037828,0.0037828,0.0037828
630,13602.3,0.60236,0.36337,0.94929,0.95372,0.9254,0.95067,0.82564,0.70296,0.39627,0.95528,0.0037729,0.0037729,0.0037729
631,13624.1,0.58838,0.35365,0.94827,0.95372,0.92544,0.95071,0.8249,0.70285,0.39607,0.95525,0.003763,0.003763,0.003763
632,13645.8,0.58761,0.35548,0.94201,0.95372,0.9254,0.95074,0.82544,0.70364,0.39539,0.95533,0.0037531,0.0037531,0.0037531
633,13667.3,0.58803,0.35765,0.94636,0.95372,0.92549,0.95066,0.82523,0.70288,0.39583,0.95507,0.0037432,0.0037432,0.0037432
634,13688.9,0.58876,0.35685,0.94756,0.95372,0.92548,0.95067,0.82471,0.70318,0.39578,0.95523,0.0037333,0.0037333,0.0037333
635,13710.6,0.5843,0.35613,0.94873,0.95371,0.92535,0.95059,0.82446,0.70306,0.39497,0.955,0.0037234,0.0037234,0.0037234
636,13732.3,0.58539,0.35549,0.95018,0.95371,0.92534,0.95058,0.82425,0.70344,0.39479,0.9549,0.0037135,0.0037135,0.0037135
637,13754.1,0.57299,0.35308,0.94729,0.95378,0.92666,0.95087,0.824,0.70376,0.39535,0.95507,0.0037036,0.0037036,0.0037036
638,13775.8,0.58512,0.3561,0.94383,0.95403,0.92665,0.95057,0.8242,0.70385,0.39485,0.95476,0.0036937,0.0036937,0.0036937
639,13797.5,0.58241,0.35342,0.94651,0.95392,0.92665,0.9505,0.82348,0.70323,0.39497,0.95472,0.0036838,0.0036838,0.0036838
640,13819.2,0.57939,0.34789,0.94662,0.954,0.92665,0.95078,0.82332,0.70288,0.39507,0.95466,0.0036739,0.0036739,0.0036739
641,13840.9,0.58335,0.35707,0.94428,0.95409,0.92665,0.95082,0.82334,0.70208,0.39462,0.95457,0.003664,0.003664,0.003664
642,13862.7,0.56974,0.34664,0.9362,0.95398,0.92665,0.95071,0.82404,0.70353,0.3941,0.955,0.0036541,0.0036541,0.0036541
643,13884.3,0.57458,0.34731,0.94151,0.95406,0.92665,0.95052,0.82323,0.70243,0.3949,0.95478,0.0036442,0.0036442,0.0036442
644,13905.8,0.58871,0.35274,0.94023,0.95402,0.92665,0.95044,0.82337,0.70369,0.39514,0.95505,0.0036343,0.0036343,0.0036343
645,13927.5,0.57394,0.35052,0.94229,0.95403,0.92665,0.95028,0.82287,0.70292,0.395,0.95482,0.0036244,0.0036244,0.0036244
646,13949.2,0.57401,0.35391,0.94384,0.95464,0.92665,0.95054,0.82241,0.70319,0.39426,0.95501,0.0036145,0.0036145,0.0036145
647,13970.8,0.59498,0.36357,0.94599,0.95527,0.92723,0.9505,0.82325,0.70287,0.39513,0.95491,0.0036046,0.0036046,0.0036046
648,13992.5,0.57783,0.35178,0.94285,0.95528,0.92729,0.95048,0.82271,0.70249,0.39594,0.95503,0.0035947,0.0035947,0.0035947
649,14014.3,0.5759,0.35002,0.9415,0.95528,0.92728,0.9504,0.82301,0.70228,0.39541,0.95506,0.0035848,0.0035848,0.0035848
650,14036,0.58342,0.35543,0.94028,0.95527,0.92725,0.9507,0.8232,0.70205,0.3947,0.95473,0.0035749,0.0035749,0.0035749
651,14057.6,0.57372,0.34516,0.93171,0.95526,0.92704,0.95014,0.8225,0.70299,0.39513,0.95501,0.003565,0.003565,0.003565
652,14079.2,0.58064,0.35265,0.94329,0.95516,0.92665,0.95015,0.82321,0.70333,0.39476,0.95528,0.0035551,0.0035551,0.0035551
653,14100.9,0.57583,0.35315,0.93767,0.95524,0.92639,0.95006,0.82297,0.7036,0.39541,0.95535,0.0035452,0.0035452,0.0035452
654,14122.6,0.5769,0.35222,0.93598,0.95521,0.9258,0.95004,0.82244,0.70348,0.39552,0.95522,0.0035353,0.0035353,0.0035353
655,14144.3,0.56534,0.34442,0.92925,0.95518,0.92526,0.94991,0.8228,0.70276,0.3956,0.95516,0.0035254,0.0035254,0.0035254
656,14166,0.56985,0.34885,0.93708,0.95519,0.92548,0.94992,0.82237,0.7029,0.39519,0.95512,0.0035155,0.0035155,0.0035155
657,14187.8,0.57748,0.35234,0.93948,0.95518,0.9252,0.94983,0.82237,0.70272,0.39571,0.95495,0.0035056,0.0035056,0.0035056
658,14209.4,0.57331,0.35288,0.94246,0.95592,0.92515,0.94983,0.82193,0.7034,0.39541,0.95487,0.0034957,0.0034957,0.0034957
659,14231.1,0.57311,0.352,0.93935,0.95652,0.92515,0.94981,0.82135,0.70298,0.39568,0.95477,0.0034858,0.0034858,0.0034858
660,14252.8,0.57452,0.35166,0.94445,0.95661,0.92402,0.94983,0.82184,0.70294,0.39606,0.95499,0.0034759,0.0034759,0.0034759
661,14274.5,0.57254,0.34505,0.94128,0.95661,0.92411,0.94981,0.82136,0.70295,0.39623,0.95492,0.003466,0.003466,0.003466
662,14296.3,0.57714,0.35191,0.93603,0.95594,0.92365,0.94976,0.82102,0.704,0.39697,0.95514,0.0034561,0.0034561,0.0034561
663,14318.1,0.56946,0.34527,0.93611,0.95604,0.92365,0.94976,0.82104,0.70438,0.39658,0.95535,0.0034462,0.0034462,0.0034462
664,14339.8,0.56396,0.34281,0.9362,0.95604,0.92365,0.94944,0.82092,0.70429,0.39694,0.95528,0.0034363,0.0034363,0.0034363
665,14361.5,0.58425,0.35167,0.94692,0.95609,0.92365,0.9494,0.82087,0.7041,0.39667,0.95536,0.0034264,0.0034264,0.0034264
666,14383.1,0.56988,0.34513,0.9376,0.95575,0.92365,0.94941,0.82071,0.70383,0.39604,0.9555,0.0034165,0.0034165,0.0034165
667,14404.8,0.57314,0.35121,0.93801,0.95547,0.92365,0.94928,0.82123,0.70301,0.39711,0.95545,0.0034066,0.0034066,0.0034066
668,14426.4,0.57394,0.34713,0.93795,0.95514,0.92431,0.94946,0.82137,0.70242,0.39574,0.95539,0.0033967,0.0033967,0.0033967
669,14448.1,0.57854,0.35607,0.94471,0.95513,0.92407,0.94943,0.82114,0.70298,0.39568,0.95556,0.0033868,0.0033868,0.0033868
670,14469.7,0.57502,0.34411,0.93934,0.95511,0.92377,0.94933,0.82104,0.70288,0.39706,0.95561,0.0033769,0.0033769,0.0033769
671,14491.4,0.56855,0.3454,0.93658,0.95511,0.92378,0.94899,0.82066,0.70344,0.3973,0.9559,0.003367,0.003367,0.003367
672,14513,0.55927,0.33791,0.93092,0.95512,0.92387,0.94966,0.82091,0.70334,0.39664,0.95577,0.0033571,0.0033571,0.0033571
673,14534.7,0.56412,0.33636,0.93023,0.95512,0.9238,0.94915,0.82064,0.7029,0.39652,0.95569,0.0033472,0.0033472,0.0033472
674,14556.4,0.56858,0.34254,0.93875,0.95512,0.9239,0.9495,0.8207,0.70305,0.39649,0.95575,0.0033373,0.0033373,0.0033373
675,14578,0.5621,0.33746,0.93003,0.95513,0.92403,0.94902,0.82015,0.70299,0.3971,0.9562,0.0033274,0.0033274,0.0033274
676,14599.7,0.57402,0.3416,0.94018,0.95513,0.92403,0.94899,0.82033,0.70349,0.39717,0.95588,0.0033175,0.0033175,0.0033175
677,14621.5,0.56024,0.33897,0.93622,0.95512,0.92397,0.94941,0.82016,0.70335,0.39709,0.95552,0.0033076,0.0033076,0.0033076
